City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
260,Poltava,UA,2021-09-15 02:12:54,49.5937,34.5407,50.16,48,100,7.05,overcast clouds
261,Gimli,CA,2021-09-15 02:12:55,50.6336,-96.9907,53.44,59,11,1.92,few clouds
262,Batemans Bay,AU,2021-09-15 02:12:55,-35.7167,150.1833,64.2,58,96,9.26,overcast clouds
263,Talnakh,RU,2021-09-15 02:12:55,69.4865,88.3972,40.28,90,100,7.09,light rain
264,Rio Pardo De Minas,BR,2021-09-15 02:12:56,-15.6097,-42.5397,68.45,43,4,4.05,clear sky
265,Weligama,LK,2021-09-15 02:12:56,5.9667,80.4167,80.33,82,88,6.6,overcast clouds
266,Matara,LK,2021-09-15 02:12:56,5.9485,80.5353,80.58,81,100,7.0,overcast clouds
267,Derzhavinsk,KZ,2021-09-15 02:12:56,51.1,66.3167,59.38,31,100,15.5,overcast clouds
268,Mecca,SA,2021-09-15 02:12:57,21.4267,39.8261,83.61,34,11,3.67,few clouds
269,Benguela,AO,2021-09-15 02:12:57,-12.5763,13.4055,70.34,84,19,6.33,few clouds
270,Acapulco,MX,2021-09-15 02:12:57,16.8634,-99.8901,80.42,78,40,5.75,scattered clouds
271,Corralillo,CU,2021-09-15 02:12:57,22.9819,-80.5856,77.74,85,99,7.0,overcast clouds
272,Tucurui,BR,2021-09-15 02:12:58,-3.7661,-49.6725,76.84,78,68,4.09,broken clouds
273,Adjumani,UG,2021-09-15 02:12:58,3.3779,31.7909,66.38,93,58,2.55,light rain
274,Xiangxiang,CN,2021-09-15 02:11:34,27.7333,112.5333,84.29,62,10,5.7,clear sky
275,Bend,US,2021-09-15 02:12:58,44.0582,-121.3153,77.47,30,2,4.0,clear sky
276,Korfez,TR,2021-09-15 02:12:59,40.7767,29.7297,67.78,86,100,3.87,overcast clouds
277,Airai,TL,2021-09-15 02:12:59,-8.9266,125.4092,76.89,39,60,5.41,broken clouds
278,Honiara,SB,2021-09-15 02:12:59,-9.4333,159.95,85.73,70,100,8.81,overcast clouds
279,Baraki Barak,AF,2021-09-15 02:12:59,33.9675,68.9486,66.22,40,0,1.7,clear sky
280,Touros,BR,2021-09-15 02:13:00,-5.1989,-35.4608,77.9,84,0,13.2,clear sky
281,Zaysan,KZ,2021-09-15 02:13:00,47.4667,84.8667,58.41,24,0,1.48,clear sky
282,Port Blair,IN,2021-09-15 02:13:00,11.6667,92.75,80.64,94,90,8.05,overcast clouds
283,Ostrovnoy,RU,2021-09-15 02:13:01,68.0531,39.5131,39.97,84,50,11.63,scattered clouds
284,Rundu,NA,2021-09-15 02:13:01,-17.9333,19.7667,64.15,19,6,4.0,clear sky
285,Zwedru,LR,2021-09-15 02:13:01,6.0667,-8.1281,71.67,98,100,4.68,light rain
286,Broken Hill,AU,2021-09-15 02:13:02,-31.95,141.4333,64.76,31,29,5.46,scattered clouds
287,San Cristobal,VE,2021-09-15 02:13:02,7.7669,-72.225,69.98,84,36,2.19,scattered clouds
288,Karangampel,ID,2021-09-15 02:13:02,-6.4622,108.4519,82.42,68,100,9.24,overcast clouds
289,Lavrentiya,RU,2021-09-15 02:13:02,65.5833,-171.0,42.1,72,100,8.86,overcast clouds
290,Antalaha,MG,2021-09-15 02:13:03,-14.9003,50.2788,68.41,89,95,7.09,overcast clouds
291,Husavik,IS,2021-09-15 02:13:03,66.0449,-17.3389,46.13,69,94,12.93,overcast clouds
292,Ust-Kut,RU,2021-09-15 02:13:03,56.7938,105.7672,45.88,76,100,4.29,overcast clouds
293,Ngunguru,NZ,2021-09-15 02:13:04,-35.6167,174.5,63.16,78,99,11.81,moderate rain
294,Pinega,RU,2021-09-15 02:13:04,64.7001,43.3936,33.31,95,12,8.86,few clouds
295,Inhambane,MZ,2021-09-15 02:13:04,-23.865,35.3833,71.74,90,0,11.21,clear sky
296,Muzhi,RU,2021-09-15 02:13:04,65.3667,64.6667,41.9,86,100,3.0,overcast clouds
297,Long,TH,2021-09-15 02:13:05,18.0761,99.8326,78.75,93,100,2.17,overcast clouds
298,Kavaratti,IN,2021-09-15 02:13:05,10.5669,72.642,81.18,80,94,19.69,overcast clouds
299,Klaksvik,FO,2021-09-15 02:13:05,62.2266,-6.589,50.92,93,100,6.33,overcast clouds
300,Labuhan,ID,2021-09-15 02:13:06,-6.8844,112.2051,85.32,60,56,4.09,broken clouds
301,Kamyshevatskaya,RU,2021-09-15 02:13:06,46.4132,37.9563,67.48,74,10,5.23,clear sky
302,Beloha,MG,2021-09-15 02:13:06,-25.1667,45.05,66.29,53,0,3.89,clear sky
303,Sisimiut,GL,2021-09-15 02:13:06,66.9395,-53.6735,34.72,76,78,6.55,broken clouds
304,Makasar,ID,2021-09-15 02:13:07,-5.14,119.4221,84.25,65,20,2.3,few clouds
305,Ixtapa,MX,2021-09-15 02:13:07,20.7,-105.2,79.23,94,90,0.0,overcast clouds
306,Pierre,US,2021-09-15 02:13:07,44.3683,-100.351,69.85,65,1,1.99,clear sky
307,Seryshevo,RU,2021-09-15 02:13:08,51.0933,128.3786,61.52,74,100,8.12,overcast clouds
308,Necocli,CO,2021-09-15 02:13:08,8.4234,-76.786,76.98,87,89,2.86,overcast clouds
309,Esperance,AU,2021-09-15 02:13:08,-33.8667,121.9,66.56,51,95,17.27,overcast clouds
310,Te Anau,NZ,2021-09-15 02:13:08,-45.4167,167.7167,46.83,77,3,1.34,clear sky
311,Kjollefjord,NO,2021-09-15 02:13:09,70.9457,27.3465,42.04,78,100,4.56,overcast clouds
312,Port Hardy,CA,2021-09-15 02:13:09,50.6996,-127.4199,53.89,88,65,13.62,broken clouds
313,San Fernando,PH,2021-09-15 02:13:09,15.0286,120.6898,89.15,68,11,3.42,few clouds
314,Lauf,DE,2021-09-15 02:13:10,48.65,8.1333,67.8,90,90,2.3,overcast clouds
315,Fortuna,US,2021-09-15 02:13:10,40.5982,-124.1573,60.91,67,1,1.01,clear sky
316,Yokadouma,CM,2021-09-15 02:13:10,3.5167,15.05,68.2,99,99,0.6,overcast clouds
317,Sorgun,TR,2021-09-15 02:13:10,39.8101,35.186,58.44,82,99,10.8,overcast clouds
318,Laishevo,RU,2021-09-15 02:13:11,55.4046,49.5504,46.62,77,80,11.81,broken clouds
319,Baghdad,IQ,2021-09-15 02:09:03,33.3406,44.4009,73.31,46,0,6.91,clear sky
320,Aswan,EG,2021-09-15 02:13:11,24.0934,32.907,86.11,30,0,9.73,clear sky
321,Ukiah,US,2021-09-15 02:10:01,39.1502,-123.2078,89.49,17,1,3.44,clear sky
322,High Level,CA,2021-09-15 02:13:11,58.5169,-117.136,55.51,82,90,5.75,moderate rain
323,Vetovo,BG,2021-09-15 02:13:12,43.7,26.2667,62.06,54,13,0.87,few clouds
324,Emerald,AU,2021-09-15 02:13:12,-23.5333,148.1667,74.44,18,3,11.48,clear sky
325,Pinos,MX,2021-09-15 02:13:12,22.3,-101.5667,65.39,74,100,4.41,overcast clouds
326,Ust-Tsilma,RU,2021-09-15 02:13:13,65.441,52.1498,34.68,98,93,5.93,overcast clouds
327,Aljustrel,PT,2021-09-15 02:13:13,37.8776,-8.1652,63.12,88,8,3.87,clear sky
328,Beringovskiy,RU,2021-09-15 02:13:13,63.05,179.3167,42.66,65,100,14.0,overcast clouds
329,Bella Union,UY,2021-09-15 02:13:14,-30.2752,-57.6007,50.22,66,0,4.76,clear sky
330,Mount Gambier,AU,2021-09-15 02:13:14,-37.8333,140.7667,53.35,55,100,6.04,overcast clouds
331,Mezen,RU,2021-09-15 02:13:14,65.8522,44.24,34.79,90,11,8.25,few clouds
332,Terrace Bay,CA,2021-09-15 02:13:14,48.7834,-87.1,55.13,90,24,7.65,few clouds
333,Onalaska,US,2021-09-15 02:12:28,43.8844,-91.2351,64.24,87,1,0.0,clear sky
334,Buzovna,AZ,2021-09-15 02:13:15,40.5179,50.1139,68.09,83,0,6.91,clear sky
335,Champerico,GT,2021-09-15 02:13:15,14.3,-91.9167,82.35,82,75,5.95,broken clouds
336,Hanmer Springs,NZ,2021-09-15 02:13:15,-42.5167,172.8167,49.39,67,20,3.36,few clouds
337,Waiouru,NZ,2021-09-15 02:13:16,-39.4833,175.6667,41.79,98,100,2.77,light rain
338,Vardo,NO,2021-09-15 02:13:16,70.3705,31.1107,42.75,74,100,9.1,overcast clouds
339,Terra Santa,BR,2021-09-15 02:13:16,-2.1042,-56.4869,81.72,49,25,1.61,scattered clouds
340,Severodvinsk,RU,2021-09-15 02:13:17,64.5635,39.8302,37.51,85,15,12.55,few clouds
341,Aklavik,CA,2021-09-15 02:13:17,68.2191,-135.0107,52.14,64,56,1.66,broken clouds
342,Macia,MZ,2021-09-15 02:13:17,-25.0269,33.0989,70.3,69,0,9.4,clear sky
343,Avera,US,2021-09-15 02:13:17,33.194,-82.5271,75.7,65,100,6.53,overcast clouds
344,Askiz,RU,2021-09-15 02:13:18,53.1319,90.5264,51.26,53,100,6.35,overcast clouds
345,Noumea,NC,2021-09-15 02:10:23,-22.2763,166.4572,85.98,61,4,7.0,clear sky
346,Shimoda,JP,2021-09-15 02:13:18,34.6667,138.95,74.1,83,91,13.4,overcast clouds
347,Salinopolis,BR,2021-09-15 02:13:18,-0.6136,-47.3561,78.13,82,0,7.45,clear sky
348,Urumqi,CN,2021-09-15 02:13:18,43.801,87.6005,65.35,37,0,6.71,clear sky
349,Orthez,FR,2021-09-15 02:13:19,43.4884,-0.7724,67.8,90,98,4.52,overcast clouds
350,Ryotsu,JP,2021-09-15 02:13:19,38.0833,138.4333,73.04,64,92,10.42,overcast clouds
351,Russell,US,2021-09-15 02:13:19,32.3502,-85.1999,78.4,87,90,3.44,overcast clouds
352,Albanel,CA,2021-09-15 02:13:20,48.8832,-72.4487,51.94,68,100,13.02,overcast clouds
353,Uruacu,BR,2021-09-15 02:13:20,-14.5247,-49.1408,81.75,22,14,1.23,few clouds
354,Bisira,PA,2021-09-15 02:13:20,8.5196,-81.7115,61.23,97,98,1.7,overcast clouds
355,Ulaangom,MN,2021-09-15 02:13:20,49.9811,92.0667,56.16,37,38,1.23,scattered clouds
356,Fort Nelson,CA,2021-09-15 02:13:21,58.8053,-122.7002,46.69,77,100,5.88,overcast clouds
357,Chara,RU,2021-09-15 02:13:21,56.9064,118.2631,45.27,92,100,7.87,moderate rain
358,Mazamari,PE,2021-09-15 02:13:21,-11.3258,-74.5308,69.8,96,20,1.99,few clouds
359,Vostok,RU,2021-09-15 02:13:22,46.4856,135.8833,60.4,41,6,4.74,clear sky
360,Casino,AU,2021-09-15 02:13:22,-28.8667,153.05,69.75,37,7,10.36,clear sky
361,Esna,EG,2021-09-15 02:13:22,25.2934,32.554,85.75,29,0,11.77,clear sky
362,Kempsey,AU,2021-09-15 02:13:23,-31.0833,152.8333,60.62,59,100,9.48,overcast clouds
363,Kiunga,PG,2021-09-15 02:13:23,-6.1219,141.2906,86.63,64,76,3.11,broken clouds
364,Gornopravdinsk,RU,2021-09-15 02:13:23,60.05,69.9,40.8,85,100,5.95,overcast clouds
365,Evensk,RU,2021-09-15 02:13:23,61.95,159.2333,53.62,51,20,4.56,few clouds
366,Alta Floresta,BR,2021-09-15 02:13:24,-9.8756,-56.0861,74.17,79,19,3.49,few clouds
367,Tocopilla,CL,2021-09-15 02:13:24,-22.092,-70.1979,59.76,71,96,4.0,overcast clouds
368,Teknaf,BD,2021-09-15 02:13:24,20.8624,92.3058,79.57,88,100,5.39,overcast clouds
369,Parsons,US,2021-09-15 02:13:25,37.3403,-95.2611,80.71,73,77,5.59,broken clouds
370,Kutum,SD,2021-09-15 02:13:25,14.2,24.6667,74.7,52,97,4.99,overcast clouds
371,Pangnirtung,CA,2021-09-15 02:13:25,66.1451,-65.7125,32.04,66,52,3.22,broken clouds
372,Lixourion,GR,2021-09-15 02:13:26,38.2019,20.4314,64.26,79,0,9.6,clear sky
373,Miragoane,HT,2021-09-15 02:13:26,18.4423,-73.0876,81.97,73,13,3.04,few clouds
374,Nigran,ES,2021-09-15 02:13:26,42.1415,-8.8066,66.04,90,90,1.14,fog
375,Benghazi,LY,2021-09-15 02:13:26,32.1167,20.0667,78.12,60,19,11.25,few clouds
376,Srednekolymsk,RU,2021-09-15 02:13:27,67.45,153.6833,56.32,51,100,4.47,overcast clouds
377,Humaita,BR,2021-09-15 02:13:27,-7.5061,-63.0208,80.1,54,2,2.82,clear sky
378,Deputatskiy,RU,2021-09-15 02:13:27,69.3,139.9,49.87,61,31,3.4,scattered clouds
379,Okmulgee,US,2021-09-15 02:13:27,35.6234,-95.9605,83.12,78,40,0.0,scattered clouds
380,Victor Harbor,AU,2021-09-15 02:13:28,-35.5667,138.6167,64.18,59,3,8.97,clear sky
381,Salekhard,RU,2021-09-15 02:13:28,66.53,66.6019,43.79,84,99,5.06,overcast clouds
382,Souillac,MU,2021-09-15 02:13:28,-20.5167,57.5167,68.36,84,0,10.67,clear sky
383,Salalah,OM,2021-09-15 02:13:29,17.0151,54.0924,80.69,94,75,5.75,broken clouds
384,Jhajjar,IN,2021-09-15 02:13:29,28.6063,76.6565,86.32,76,5,7.94,clear sky
385,Kitaibaraki,JP,2021-09-15 02:13:29,36.7833,140.75,79.9,77,71,9.17,broken clouds
386,Ilulissat,GL,2021-09-15 02:13:29,69.2167,-51.1,30.22,80,40,9.22,scattered clouds
387,Bereda,ES,2021-09-15 02:13:30,43.2686,-7.5406,65.41,100,98,2.62,overcast clouds
388,Gladstone,AU,2021-09-15 02:13:30,-23.85,151.25,73.33,20,0,5.75,clear sky
389,Katherine,AU,2021-09-15 02:13:30,-14.4667,132.2667,93.52,38,63,6.91,broken clouds
390,Gizo,SB,2021-09-15 02:13:31,-8.103,156.8419,82.27,73,100,9.51,light rain
391,Nouakchott,MR,2021-09-15 02:10:54,18.0858,-15.9785,89.53,71,20,7.67,few clouds
392,Ardakan,IR,2021-09-15 02:13:31,32.31,54.0175,73.0,8,0,3.56,clear sky
393,Kieta,PG,2021-09-15 02:13:31,-6.2167,155.6333,77.18,91,100,6.38,moderate rain
394,Pyapon,MM,2021-09-15 02:13:31,16.2833,95.6833,76.8,95,100,6.11,overcast clouds
395,Myanaung,MM,2021-09-15 02:13:32,18.2833,95.3167,80.15,84,92,2.01,overcast clouds
396,Bathsheba,BB,2021-09-15 02:13:32,13.2167,-59.5167,82.42,80,5,12.57,clear sky
397,Green River,US,2021-09-15 02:12:44,41.5286,-109.4662,68.18,29,1,5.99,clear sky
398,Salvador,SV,2021-09-15 02:13:32,13.8333,-88.9167,72.0,96,73,1.92,broken clouds
399,Raton,US,2021-09-15 02:13:33,36.9034,-104.4391,60.64,81,40,8.05,scattered clouds
400,Tura,IN,2021-09-15 02:13:33,25.5198,90.2201,78.73,87,72,1.74,broken clouds
401,Kulhudhuffushi,MV,2021-09-15 02:13:33,6.6221,73.07,83.21,75,83,15.28,broken clouds
402,Harper,LR,2021-09-15 02:13:34,4.375,-7.7169,76.68,89,100,11.01,moderate rain
403,Paamiut,GL,2021-09-15 02:13:34,61.994,-49.6678,37.83,68,0,20.0,clear sky
404,Price,US,2021-09-15 02:13:34,39.5994,-110.8107,75.11,27,1,11.5,clear sky
405,San Vicente,AR,2021-09-15 02:13:35,-26.6167,-54.1333,59.34,98,97,4.63,overcast clouds
406,Alyangula,AU,2021-09-15 02:13:35,-13.8483,136.4192,84.9,63,59,7.87,broken clouds
407,Isiro,CD,2021-09-15 02:13:35,2.7739,27.616,63.12,98,100,1.52,overcast clouds
408,Williston,US,2021-09-15 02:08:42,48.147,-103.618,69.31,51,53,4.59,broken clouds
409,Tokat,TR,2021-09-15 02:13:36,40.4167,36.5833,52.38,95,100,4.7,overcast clouds
410,Palembang,ID,2021-09-15 02:12:07,-2.9167,104.7458,82.49,78,20,9.22,few clouds
411,Inongo,CD,2021-09-15 02:13:36,-1.95,18.2667,68.04,94,2,4.83,clear sky
412,Chicama,PE,2021-09-15 02:13:36,-7.8447,-79.1469,64.02,81,45,6.62,scattered clouds
413,Ongandjera,NA,2021-09-15 02:13:37,-17.8833,15.0667,63.14,34,5,10.58,clear sky
414,Bad Kissingen,DE,2021-09-15 02:13:37,50.2,10.0833,63.14,96,100,2.48,overcast clouds
415,Jalu,LY,2021-09-15 02:13:37,29.0331,21.5482,73.63,44,0,8.16,clear sky
416,Whitehorse,CA,2021-09-15 02:13:37,60.7161,-135.0538,49.01,66,99,2.64,overcast clouds
417,Richards Bay,ZA,2021-09-15 02:13:38,-28.783,32.0377,69.4,85,34,15.97,scattered clouds
418,Saskylakh,RU,2021-09-15 02:13:38,71.9167,114.0833,45.57,82,100,7.72,overcast clouds
419,Faya,SA,2021-09-15 02:13:39,18.3851,42.4509,61.32,54,11,3.78,few clouds
420,Hasaki,JP,2021-09-15 02:13:39,35.7333,140.8333,79.02,81,99,8.25,overcast clouds
421,Qui Nhon,VN,2021-09-15 02:13:39,13.7667,109.2333,84.99,73,76,11.05,broken clouds
422,Pacific Grove,US,2021-09-15 02:13:40,36.6177,-121.9166,72.16,85,1,1.01,clear sky
423,Tuktoyaktuk,CA,2021-09-15 02:13:40,69.4541,-133.0374,45.64,65,30,8.95,scattered clouds
424,Kambove,CD,2021-09-15 02:13:40,-10.8764,26.5969,70.63,44,100,4.56,overcast clouds
425,Carmen,MX,2021-09-15 02:13:41,18.6333,-91.8333,86.04,79,1,5.75,clear sky
426,Alice Springs,AU,2021-09-15 02:13:41,-23.7,133.8833,87.35,12,1,13.8,clear sky
427,Awbari,LY,2021-09-15 02:13:41,26.5921,12.7805,75.09,29,0,8.16,clear sky
428,Ardesen,TR,2021-09-15 02:13:41,41.1911,40.9875,69.76,79,38,2.91,scattered clouds
429,Copiapo,CL,2021-09-15 02:09:27,-27.3667,-70.3333,51.49,63,0,0.6,clear sky
430,Znamenskoye,RU,2021-09-15 02:13:42,57.1281,73.8282,46.72,99,100,3.51,light rain
431,Valle Del Guamuez,CO,2021-09-15 02:13:42,0.4525,-76.9192,73.65,78,31,2.73,scattered clouds
432,Edd,ER,2021-09-15 02:13:42,13.9297,41.6925,88.97,63,15,5.35,few clouds
433,Poyarkovo,RU,2021-09-15 02:13:43,49.6,128.6833,62.96,68,100,4.9,overcast clouds
434,Vagur,FO,2021-09-15 02:13:43,61.4732,-6.8119,52.5,93,100,7.83,overcast clouds
435,Marawi,PH,2021-09-15 02:13:43,7.9986,124.2928,73.65,63,26,2.08,scattered clouds
436,Antofagasta,CL,2021-09-15 02:13:43,-23.65,-70.4,58.28,82,96,2.73,overcast clouds
437,Gat,IL,2021-09-15 02:13:44,31.61,34.7642,73.81,58,6,4.14,clear sky
438,Aldan,RU,2021-09-15 02:13:44,58.6031,125.3894,61.0,61,91,12.77,overcast clouds
439,Banda Aceh,ID,2021-09-15 02:12:27,5.5577,95.3222,82.38,68,100,5.57,overcast clouds
440,Milas,TR,2021-09-15 02:13:44,37.3164,27.7839,61.95,77,0,2.3,clear sky
441,Jega,NG,2021-09-15 02:13:45,12.2175,4.3792,75.34,88,100,8.28,moderate rain
442,Taoudenni,ML,2021-09-15 02:13:45,22.6783,-3.9836,96.75,16,21,4.99,few clouds
443,Bilma,NE,2021-09-15 02:13:45,18.6853,12.9164,89.65,19,0,6.8,clear sky
444,Shache,CN,2021-09-15 02:13:46,38.4167,77.2406,71.49,29,56,5.14,broken clouds
445,Lompoc,US,2021-09-15 02:13:46,34.6391,-120.4579,72.1,82,1,8.05,haze
446,Teya,RU,2021-09-15 02:13:46,60.3778,92.6267,38.88,88,100,5.28,overcast clouds
447,Suntar,RU,2021-09-15 02:13:47,62.1444,117.6319,50.83,55,84,9.73,broken clouds
448,Buncrana,IE,2021-09-15 02:13:47,55.1333,-7.45,53.76,97,77,2.84,broken clouds
449,Hopkinsville,US,2021-09-15 02:13:47,36.8656,-87.4886,76.55,99,85,6.11,overcast clouds
450,Saint-Joseph,RE,2021-09-15 02:13:48,-21.3667,55.6167,66.58,78,30,3.04,scattered clouds
451,Shingu,JP,2021-09-15 02:13:48,33.7333,135.9833,75.9,92,100,6.31,overcast clouds
452,Mogadishu,SO,2021-09-15 02:13:48,2.0371,45.3438,77.22,85,95,15.9,overcast clouds
453,Santa Rosa,PH,2021-09-15 02:11:43,14.3122,121.1114,90.09,68,79,4.52,broken clouds
454,Iglesias,IT,2021-09-15 02:13:49,39.3114,8.535,74.62,71,100,6.42,overcast clouds
455,Nadym,RU,2021-09-15 02:13:49,65.5333,72.5167,44.02,94,99,6.02,light rain
456,Orlik,RU,2021-09-15 02:13:49,52.5178,99.825,47.91,46,60,9.89,broken clouds
457,Karratha,AU,2021-09-15 02:13:50,-20.7377,116.8463,77.63,26,9,11.52,clear sky
458,Petropavlovsk-Kamchatskiy,RU,2021-09-15 02:13:50,53.0452,158.6483,57.79,44,0,6.71,clear sky
459,Codrington,AU,2021-09-15 02:13:50,-38.2667,141.9667,53.44,64,100,7.02,overcast clouds
460,Makhachkala,RU,2021-09-15 02:12:15,42.9764,47.5024,67.98,61,8,4.81,clear sky
461,Kaeo,NZ,2021-09-15 02:13:50,-35.1,173.7833,63.32,92,95,9.08,overcast clouds
462,Cabo Rojo,PR,2021-09-15 02:13:51,18.0866,-67.1457,83.73,89,77,6.33,broken clouds
463,Portland,US,2021-09-15 02:13:51,45.5234,-122.6762,79.61,50,20,1.99,few clouds
464,Voyvozh,RU,2021-09-15 02:13:51,62.892,54.9635,37.65,98,100,7.72,overcast clouds
465,Pong,TH,2021-09-15 02:13:52,19.1493,100.2752,77.34,96,100,2.24,overcast clouds
466,Nykoping,SE,2021-09-15 02:13:23,58.753,17.0079,51.66,87,0,0.0,clear sky
467,Mareeba,AU,2021-09-15 02:13:52,-17.0,145.4333,79.52,36,97,8.3,overcast clouds
468,Liwale,TZ,2021-09-15 02:13:52,-9.7667,37.9333,67.57,82,98,5.68,overcast clouds
469,Ternovskaya,RU,2021-09-15 02:13:52,45.8542,40.4086,65.7,59,10,3.96,clear sky
470,Gamba,GA,2021-09-15 02:13:53,-2.65,10.0,75.56,87,94,4.72,light rain
471,Ketchikan,US,2021-09-15 02:13:53,55.3422,-131.6461,54.07,62,20,6.91,light rain
472,Karpathos,GR,2021-09-15 02:13:53,35.507,27.2132,75.16,78,3,21.85,clear sky
473,Conakry,GN,2021-09-15 02:13:54,9.538,-13.6773,79.16,83,100,4.25,light rain
474,Churapcha,RU,2021-09-15 02:13:54,62.0025,132.4325,56.53,65,48,4.47,scattered clouds
475,Huarmey,PE,2021-09-15 02:13:54,-10.0681,-78.1522,62.58,83,99,10.89,overcast clouds
476,Chernyshevskiy,RU,2021-09-15 02:13:55,63.0128,112.4714,43.79,77,9,8.72,clear sky
477,Dudinka,RU,2021-09-15 02:13:55,69.4058,86.1778,40.95,89,100,10.27,light rain
478,Hongjiang,CN,2021-09-15 02:13:55,27.11,109.9956,85.53,61,55,1.5,broken clouds
479,Sao Joao Da Barra,BR,2021-09-15 02:13:55,-21.6403,-41.0511,73.83,87,2,17.27,clear sky
480,Kouqian,CN,2021-09-15 02:13:56,43.6391,126.4578,66.78,59,92,6.11,overcast clouds
481,Iroquois Falls,CA,2021-09-15 02:13:56,48.7669,-80.6831,50.14,98,100,13.8,overcast clouds
482,Malhargarh,IN,2021-09-15 02:13:56,24.2833,74.9833,76.44,92,5,6.69,clear sky
483,Orchard Homes,US,2021-09-15 02:13:57,46.8633,-114.0484,66.34,40,75,3.0,broken clouds
484,Sistranda,NO,2021-09-15 02:13:57,63.7256,8.834,52.9,78,16,7.0,few clouds
485,Andijon,UZ,2021-09-15 02:13:57,40.7821,72.3442,65.48,21,0,4.54,clear sky
486,Codajas,BR,2021-09-15 02:13:58,-3.8367,-62.0569,77.56,73,46,1.81,scattered clouds
487,Hirara,JP,2021-09-15 02:13:58,24.8,125.2833,83.52,75,99,15.26,overcast clouds
488,Birjand,IR,2021-09-15 02:13:58,32.8663,59.2211,64.81,12,0,7.81,clear sky
489,Xinmin,CN,2021-09-15 02:13:58,41.9908,122.8253,70.05,58,91,5.99,overcast clouds
490,Marabba,SD,2021-09-15 02:13:59,12.35,32.1833,76.42,77,94,6.6,overcast clouds
491,Nantucket,US,2021-09-15 02:13:59,41.2835,-70.0995,68.11,80,1,12.66,clear sky
492,Mehamn,NO,2021-09-15 02:14:00,71.0357,27.8492,41.56,80,100,4.81,overcast clouds
493,Zyryanka,RU,2021-09-15 02:14:00,65.75,150.85,57.02,44,100,8.12,overcast clouds
494,Teguldet,RU,2021-09-15 02:14:00,57.3064,88.1667,39.31,90,100,4.52,overcast clouds
495,Hopelchen,MX,2021-09-15 02:14:00,19.7667,-89.85,81.68,57,74,3.44,broken clouds
496,Kloulklubed,PW,2021-09-15 02:14:01,7.0419,134.2556,83.48,70,98,5.77,overcast clouds
497,Businga,CD,2021-09-15 02:14:01,3.3333,20.8833,68.92,98,100,1.32,light rain
498,Paredon,MX,2021-09-15 02:14:01,16.0333,-93.8667,80.56,81,46,1.99,scattered clouds
499,Tarakan,ID,2021-09-15 02:09:51,3.3,117.6333,81.9,83,40,6.91,scattered clouds
500,Huilong,CN,2021-09-15 02:14:02,31.8111,121.655,81.03,88,100,20.07,overcast clouds
501,Winnemucca,US,2021-09-15 02:14:02,40.973,-117.7357,78.85,12,1,3.44,clear sky
502,Khash,IR,2021-09-15 02:14:02,28.2211,61.2158,66.94,12,0,2.98,clear sky
503,Aktau,KZ,2021-09-15 02:14:02,43.65,51.2,61.38,53,0,10.94,clear sky
504,Elko,US,2021-09-15 02:14:03,41.0002,-115.5012,74.64,12,0,3.0,clear sky
505,Montijo,PT,2021-09-15 02:14:03,38.7067,-8.9739,67.53,93,20,0.0,few clouds
506,Kautokeino,NO,2021-09-15 02:14:03,69.0125,23.0412,36.32,93,100,2.19,overcast clouds
507,Qusar,AZ,2021-09-15 02:14:03,41.4273,48.4289,61.61,71,0,5.37,clear sky
508,Sawtell,AU,2021-09-15 02:14:04,-30.3833,153.1,67.19,48,75,20.71,broken clouds
509,Lahij,YE,2021-09-15 02:14:04,13.1667,44.5833,86.94,55,75,4.34,broken clouds
510,Shaoyang,CN,2021-09-15 02:14:04,27.2315,111.4525,83.97,59,35,2.17,scattered clouds
511,Kurilsk,RU,2021-09-15 02:14:05,45.2333,147.8833,56.17,66,42,11.12,scattered clouds
512,Nenjiang,CN,2021-09-15 02:14:05,49.1833,125.2167,59.09,80,100,7.87,overcast clouds
513,Greensboro,US,2021-09-15 02:11:05,36.0726,-79.792,75.97,71,1,8.05,clear sky
514,Kefamenanu,ID,2021-09-15 02:14:05,-9.4467,124.4781,88.14,41,90,9.53,overcast clouds
515,Almaznyy,RU,2021-09-15 02:14:06,48.0448,40.045,55.54,62,42,7.16,scattered clouds
516,Sa Kaeo,TH,2021-09-15 02:14:06,13.75,102.3333,77.2,89,100,8.21,moderate rain
517,Thiruvananthapuram,IN,2021-09-15 02:14:06,8.4833,76.9167,80.58,89,40,3.44,haze
518,Tomatlan,MX,2021-09-15 02:14:07,19.9333,-105.25,75.18,94,100,1.19,overcast clouds
519,Ostersund,SE,2021-09-15 02:14:07,63.1792,14.6357,37.85,100,25,2.3,scattered clouds
520,Kandrian,PG,2021-09-15 02:14:07,-6.2167,149.55,84.83,67,56,13.89,broken clouds
521,Killam,CA,2021-09-15 02:14:07,52.7834,-111.8518,59.47,46,100,8.88,overcast clouds
522,Fairbanks,US,2021-09-15 02:10:44,64.8378,-147.7164,60.76,44,1,6.91,clear sky
523,Kidal,ML,2021-09-15 02:14:08,18.4411,1.4078,86.25,43,74,12.66,broken clouds
524,Ocos,GT,2021-09-15 02:14:08,14.5094,-92.1933,82.31,79,18,6.31,few clouds
525,Hinton,CA,2021-09-15 02:13:09,53.4001,-117.5857,53.11,63,70,3.42,broken clouds
